Timestamp,daily_max,daily_min,date
1982-01-25 00:00:00-06:00,269.73,261.71,1982-01-25 00:00:00-06:00
1982-01-26 00:00:00-06:00,267.6,258.4,1982-01-26 00:00:00-06:00
1982-01-27 00:00:00-06:00,276.94,265.54,1982-01-27 00:00:00-06:00
1982-01-28 00:00:00-06:00,276.27,270.39,1982-01-28 00:00:00-06:00
1982-01-29 00:00:00-06:00,276.58,269.84,1982-01-29 00:00:00-06:00
1982-01-30 00:00:00-06:00,277.26,272.4,1982-01-30 00:00:00-06:00
1982-01-31 00:00:00-06:00,272.08,258.67,1982-01-31 00:00:00-06:00
1982-02-01 00:00:00-06:00,269.6,254.43,1982-02-01 00:00:00-06:00
1982-02-02 00:00:00-06:00,272.3,259.31,1982-02-02 00:00:00-06:00
1982-02-03 00:00:00-06:00,267.59,262.55,1982-02-03 00:00:00-06:00
1982-02-04 00:00:00-06:00,265.8,256.72,1982-02-04 00:00:00-06:00
1982-02-05 00:00:00-06:00,268.24,258.92,1982-02-05 00:00:00-06:00
1982-02-06 00:00:00-06:00,262.78,249.1,1982-02-06 00:00:00-06:00
1982-02-07 00:00:00-06:00,271.0,252.07,1982-02-07 00:00:00-06:00
1982-02-08 00:00:00-06:00,271.95,260.61,1982-02-08 00:00:00-06:00
1982-02-09 00:00:00-06:00,267.17,250.07,1982-02-09 00:00:00-06:00
1982-02-10 00:00:00-06:00,264.98,248.16,1982-02-10 00:00:00-06:00
1982-02-11 00:00:00-06:00,271.07,258.55,1982-02-11 00:00:00-06:00
1982-02-12 00:00:00-06:00,272.19,264.92,1982-02-12 00:00:00-06:00
1982-02-13 00:00:00-06:00,272.42,258.99,1982-02-13 00:00:00-06:00
1982-02-14 00:00:00-06:00,274.61,264.24,1982-02-14 00:00:00-06:00
1982-02-15 00:00:00-06:00,275.36,272.78,1982-02-15 00:00:00-06:00
1982-02-16 00:00:00-06:00,275.19,273.98,1982-02-16 00:00:00-06:00
1982-02-17 00:00:00-06:00,274.86,273.57,1982-02-17 00:00:00-06:00
1982-02-18 00:00:00-06:00,275.06,272.49,1982-02-18 00:00:00-06:00
1982-02-19 00:00:00-06:00,279.19,270.68,1982-02-19 00:00:00-06:00
1982-02-20 00:00:00-06:00,278.78,274.68,1982-02-20 00:00:00-06:00
1982-02-21 00:00:00-06:00,280.25,272.25,1982-02-21 00:00:00-06:00
1982-02-22 00:00:00-06:00,280.65,270.04,1982-02-22 00:00:00-06:00
1982-02-23 00:00:00-06:00,284.04,274.38,1982-02-23 00:00:00-06:00
1982-02-24 00:00:00-06:00,276.58,271.31,1982-02-24 00:00:00-06:00
1982-02-25 00:00:00-06:00,272.84,267.85,1982-02-25 00:00:00-06:00
1982-02-26 00:00:00-06:00,275.65,264.16,1982-02-26 00:00:00-06:00
1982-02-27 00:00:00-06:00,278.4,264.29,1982-02-27 00:00:00-06:00
1982-02-28 00:00:00-06:00,278.36,265.0,1982-02-28 00:00:00-06:00
1982-03-01 00:00:00-06:00,282.68,271.52,1982-03-01 00:00:00-06:00
1982-03-02 00:00:00-06:00,287.56,275.99,1982-03-02 00:00:00-06:00
1982-03-03 00:00:00-06:00,275.66,272.68,1982-03-03 00:00:00-06:00
1982-03-04 00:00:00-06:00,277.1,270.63,1982-03-04 00:00:00-06:00
1982-03-05 00:00:00-06:00,274.8,269.99,1982-03-05 00:00:00-06:00
1982-03-06 00:00:00-06:00,272.54,267.45,1982-03-06 00:00:00-06:00
1982-03-07 00:00:00-06:00,270.13,264.17,1982-03-07 00:00:00-06:00
1982-03-08 00:00:00-06:00,276.07,265.84,1982-03-08 00:00:00-06:00
1982-03-09 00:00:00-06:00,273.13,265.12,1982-03-09 00:00:00-06:00
1982-03-10 00:00:00-06:00,288.09,272.95,1982-03-10 00:00:00-06:00
1982-03-11 00:00:00-06:00,285.57,276.95,1982-03-11 00:00:00-06:00
1982-03-12 00:00:00-06:00,296.53,276.01,1982-03-12 00:00:00-06:00
1982-03-13 00:00:00-06:00,288.55,278.18,1982-03-13 00:00:00-06:00
1982-03-14 00:00:00-06:00,281.45,275.68,1982-03-14 00:00:00-06:00
1982-03-15 00:00:00-06:00,291.64,276.67,1982-03-15 00:00:00-06:00
1982-03-16 00:00:00-06:00,296.45,285.83,1982-03-16 00:00:00-06:00
1982-03-17 00:00:00-06:00,292.02,278.94,1982-03-17 00:00:00-06:00
1982-03-18 00:00:00-06:00,294.93,282.49,1982-03-18 00:00:00-06:00
1982-03-19 00:00:00-06:00,299.38,282.7,1982-03-19 00:00:00-06:00
1982-03-20 00:00:00-06:00,297.1,283.72,1982-03-20 00:00:00-06:00
1982-03-21 00:00:00-06:00,282.38,276.59,1982-03-21 00:00:00-06:00
1982-03-22 00:00:00-06:00,282.24,276.2,1982-03-22 00:00:00-06:00
1982-03-23 00:00:00-06:00,286.5,274.22,1982-03-23 00:00:00-06:00
1982-03-24 00:00:00-06:00,290.52,279.42,1982-03-24 00:00:00-06:00
1982-03-25 00:00:00-06:00,282.45,275.72,1982-03-25 00:00:00-06:00
1982-03-26 00:00:00-06:00,278.71,273.11,1982-03-26 00:00:00-06:00
1982-03-27 00:00:00-06:00,277.77,272.18,1982-03-27 00:00:00-06:00
1982-03-28 00:00:00-06:00,281.07,270.39,1982-03-28 00:00:00-06:00
1982-03-29 00:00:00-06:00,287.5,273.14,1982-03-29 00:00:00-06:00
1982-03-30 00:00:00-06:00,293.05,281.73,1982-03-30 00:00:00-06:00
1982-03-31 00:00:00-06:00,290.43,281.49,1982-03-31 00:00:00-06:00
1982-04-01 00:00:00-06:00,292.73,278.76,1982-04-01 00:00:00-06:00
1982-04-02 00:00:00-06:00,294.33,283.61,1982-04-02 00:00:00-06:00
1982-04-03 00:00:00-06:00,290.51,275.5,1982-04-03 00:00:00-06:00
1982-04-04 00:00:00-06:00,282.14,271.19,1982-04-04 00:00:00-06:00
1982-04-05 00:00:00-06:00,283.62,271.34,1982-04-05 00:00:00-06:00
1982-04-06 00:00:00-06:00,274.53,269.02,1982-04-06 00:00:00-06:00
1982-04-07 00:00:00-06:00,276.94,268.57,1982-04-07 00:00:00-06:00
1982-04-08 00:00:00-06:00,274.22,271.68,1982-04-08 00:00:00-06:00
1982-04-09 00:00:00-06:00,276.69,272.33,1982-04-09 00:00:00-06:00
1982-04-10 00:00:00-06:00,282.9,269.83,1982-04-10 00:00:00-06:00
1982-04-11 00:00:00-06:00,290.1,274.28,1982-04-11 00:00:00-06:00
1982-04-12 00:00:00-06:00,293.56,278.14,1982-04-12 00:00:00-06:00
1982-04-13 00:00:00-06:00,291.48,280.33,1982-04-13 00:00:00-06:00
1982-04-14 00:00:00-06:00,292.28,276.96,1982-04-14 00:00:00-06:00
1982-04-15 00:00:00-06:00,299.77,280.55,1982-04-15 00:00:00-06:00
1982-04-16 00:00:00-06:00,297.16,290.43,1982-04-16 00:00:00-06:00
1982-04-17 00:00:00-06:00,292.21,280.05,1982-04-17 00:00:00-06:00
1982-04-18 00:00:00-06:00,289.61,277.97,1982-04-18 00:00:00-06:00
1982-04-19 00:00:00-06:00,288.58,281.17,1982-04-19 00:00:00-06:00
1982-04-20 00:00:00-06:00,288.02,278.52,1982-04-20 00:00:00-06:00
1982-04-21 00:00:00-06:00,284.49,274.2,1982-04-21 00:00:00-06:00
1982-04-22 00:00:00-06:00,288.9,275.34,1982-04-22 00:00:00-06:00
1982-04-23 00:00:00-06:00,290.71,277.35,1982-04-23 00:00:00-06:00
1982-04-24 00:00:00-06:00,292.49,278.74,1982-04-24 00:00:00-06:00
1982-04-25 00:00:00-06:00,289.15,281.51,1982-04-25 00:00:00-06:00
1982-04-26 00:00:00-05:00,292.75,285.05,1982-04-26 00:00:00-05:00
1982-04-27 00:00:00-05:00,288.63,279.35,1982-04-27 00:00:00-05:00
1982-04-28 00:00:00-05:00,287.6,275.54,1982-04-28 00:00:00-05:00
1982-04-29 00:00:00-05:00,289.2,281.44,1982-04-29 00:00:00-05:00
1982-04-30 00:00:00-05:00,293.03,283.87,1982-04-30 00:00:00-05:00
1982-05-01 00:00:00-05:00,292.65,287.01,1982-05-01 00:00:00-05:00
1982-05-02 00:00:00-05:00,295.4,287.21,1982-05-02 00:00:00-05:00
1982-05-03 00:00:00-05:00,297.85,288.66,1982-05-03 00:00:00-05:00
1982-05-04 00:00:00-05:00,299.76,289.49,1982-05-04 00:00:00-05:00
1982-05-05 00:00:00-05:00,301.25,289.62,1982-05-05 00:00:00-05:00
1982-05-06 00:00:00-05:00,293.27,288.13,1982-05-06 00:00:00-05:00
1982-05-07 00:00:00-05:00,292.19,284.94,1982-05-07 00:00:00-05:00
1982-05-08 00:00:00-05:00,296.54,282.09,1982-05-08 00:00:00-05:00
1982-05-09 00:00:00-05:00,298.28,284.51,1982-05-09 00:00:00-05:00
1982-05-10 00:00:00-05:00,298.96,285.94,1982-05-10 00:00:00-05:00
1982-05-11 00:00:00-05:00,300.16,287.31,1982-05-11 00:00:00-05:00
1982-05-12 00:00:00-05:00,300.76,289.35,1982-05-12 00:00:00-05:00
1982-05-13 00:00:00-05:00,300.14,289.19,1982-05-13 00:00:00-05:00
1982-05-14 00:00:00-05:00,297.7,290.01,1982-05-14 00:00:00-05:00
1982-05-15 00:00:00-05:00,299.88,289.82,1982-05-15 00:00:00-05:00
1982-05-16 00:00:00-05:00,301.72,292.17,1982-05-16 00:00:00-05:00
1982-05-17 00:00:00-05:00,301.57,290.4,1982-05-17 00:00:00-05:00
1982-05-18 00:00:00-05:00,299.3,291.01,1982-05-18 00:00:00-05:00
1982-05-19 00:00:00-05:00,300.04,292.23,1982-05-19 00:00:00-05:00
1982-05-20 00:00:00-05:00,301.11,290.62,1982-05-20 00:00:00-05:00
1982-05-21 00:00:00-05:00,301.48,293.87,1982-05-21 00:00:00-05:00
1982-05-22 00:00:00-05:00,297.3,288.32,1982-05-22 00:00:00-05:00
1982-05-23 00:00:00-05:00,295.14,286.65,1982-05-23 00:00:00-05:00
1982-05-24 00:00:00-05:00,296.6,288.91,1982-05-24 00:00:00-05:00
1982-05-25 00:00:00-05:00,298.17,290.22,1982-05-25 00:00:00-05:00
1982-05-26 00:00:00-05:00,300.67,292.42,1982-05-26 00:00:00-05:00
1982-05-27 00:00:00-05:00,299.05,293.0,1982-05-27 00:00:00-05:00
1982-05-28 00:00:00-05:00,300.54,291.03,1982-05-28 00:00:00-05:00
1982-05-29 00:00:00-05:00,300.0,293.8,1982-05-29 00:00:00-05:00
1982-05-30 00:00:00-05:00,302.01,292.03,1982-05-30 00:00:00-05:00
1982-05-31 00:00:00-05:00,300.36,288.4,1982-05-31 00:00:00-05:00
1982-06-01 00:00:00-05:00,292.71,285.9,1982-06-01 00:00:00-05:00
1982-06-02 00:00:00-05:00,294.27,286.59,1982-06-02 00:00:00-05:00
1982-06-03 00:00:00-05:00,295.66,288.29,1982-06-03 00:00:00-05:00
1982-06-04 00:00:00-05:00,290.33,287.57,1982-06-04 00:00:00-05:00
1982-06-05 00:00:00-05:00,295.3,287.12,1982-06-05 00:00:00-05:00
1982-06-06 00:00:00-05:00,299.61,287.79,1982-06-06 00:00:00-05:00
1982-06-07 00:00:00-05:00,300.68,291.28,1982-06-07 00:00:00-05:00
1982-06-08 00:00:00-05:00,302.56,294.41,1982-06-08 00:00:00-05:00
1982-06-09 00:00:00-05:00,302.23,295.87,1982-06-09 00:00:00-05:00
1982-06-10 00:00:00-05:00,295.44,289.17,1982-06-10 00:00:00-05:00
1982-06-11 00:00:00-05:00,294.51,288.53,1982-06-11 00:00:00-05:00
1982-06-12 00:00:00-05:00,296.17,289.84,1982-06-12 00:00:00-05:00
1982-06-13 00:00:00-05:00,298.42,289.83,1982-06-13 00:00:00-05:00
1982-06-14 00:00:00-05:00,300.2,289.74,1982-06-14 00:00:00-05:00
1982-06-15 00:00:00-05:00,302.45,293.71,1982-06-15 00:00:00-05:00
1982-06-16 00:00:00-05:00,295.73,291.15,1982-06-16 00:00:00-05:00
1982-06-17 00:00:00-05:00,299.09,287.46,1982-06-17 00:00:00-05:00
1982-06-18 00:00:00-05:00,297.38,289.84,1982-06-18 00:00:00-05:00
1982-06-19 00:00:00-05:00,296.26,289.4,1982-06-19 00:00:00-05:00
1982-06-20 00:00:00-05:00,300.45,287.07,1982-06-20 00:00:00-05:00
1982-06-21 00:00:00-05:00,300.63,292.1,1982-06-21 00:00:00-05:00
1982-06-22 00:00:00-05:00,300.49,293.69,1982-06-22 00:00:00-05:00
1982-06-23 00:00:00-05:00,299.71,291.1,1982-06-23 00:00:00-05:00
1982-06-24 00:00:00-05:00,300.35,290.74,1982-06-24 00:00:00-05:00
1982-06-25 00:00:00-05:00,299.72,290.57,1982-06-25 00:00:00-05:00
1982-06-26 00:00:00-05:00,300.92,293.81,1982-06-26 00:00:00-05:00
1982-06-27 00:00:00-05:00,301.24,295.74,1982-06-27 00:00:00-05:00
1982-06-28 00:00:00-05:00,300.85,295.56,1982-06-28 00:00:00-05:00
1982-06-29 00:00:00-05:00,303.27,295.33,1982-06-29 00:00:00-05:00
1982-06-30 00:00:00-05:00,299.82,291.25,1982-06-30 00:00:00-05:00
1982-07-01 00:00:00-05:00,298.56,288.75,1982-07-01 00:00:00-05:00
1982-07-02 00:00:00-05:00,304.46,292.32,1982-07-02 00:00:00-05:00
1982-07-03 00:00:00-05:00,304.82,297.06,1982-07-03 00:00:00-05:00
1982-07-04 00:00:00-05:00,306.7,299.71,1982-07-04 00:00:00-05:00
1982-07-05 00:00:00-05:00,306.31,297.87,1982-07-05 00:00:00-05:00
1982-07-06 00:00:00-05:00,305.35,296.54,1982-07-06 00:00:00-05:00
1982-07-07 00:00:00-05:00,302.17,297.14,1982-07-07 00:00:00-05:00
1982-07-08 00:00:00-05:00,302.39,297.43,1982-07-08 00:00:00-05:00
1982-07-09 00:00:00-05:00,300.83,294.13,1982-07-09 00:00:00-05:00
1982-07-10 00:00:00-05:00,303.48,296.39,1982-07-10 00:00:00-05:00
1982-07-11 00:00:00-05:00,300.06,295.18,1982-07-11 00:00:00-05:00
1982-07-12 00:00:00-05:00,302.41,293.52,1982-07-12 00:00:00-05:00
1982-07-13 00:00:00-05:00,303.72,294.58,1982-07-13 00:00:00-05:00
1982-07-14 00:00:00-05:00,303.29,294.48,1982-07-14 00:00:00-05:00
1982-07-15 00:00:00-05:00,304.27,293.81,1982-07-15 00:00:00-05:00
1982-07-16 00:00:00-05:00,304.74,296.03,1982-07-16 00:00:00-05:00
1982-07-17 00:00:00-05:00,305.65,296.73,1982-07-17 00:00:00-05:00
1982-07-18 00:00:00-05:00,306.19,297.43,1982-07-18 00:00:00-05:00
1982-07-19 00:00:00-05:00,306.46,299.5,1982-07-19 00:00:00-05:00
1982-07-20 00:00:00-05:00,306.77,297.75,1982-07-20 00:00:00-05:00
1982-07-21 00:00:00-05:00,306.18,299.05,1982-07-21 00:00:00-05:00
1982-07-22 00:00:00-05:00,303.76,295.95,1982-07-22 00:00:00-05:00
1982-07-23 00:00:00-05:00,302.29,293.9,1982-07-23 00:00:00-05:00
1982-07-24 00:00:00-05:00,303.4,294.82,1982-07-24 00:00:00-05:00
1982-07-25 00:00:00-05:00,304.84,294.56,1982-07-25 00:00:00-05:00
1982-07-26 00:00:00-05:00,304.34,296.38,1982-07-26 00:00:00-05:00
1982-07-27 00:00:00-05:00,303.18,297.5,1982-07-27 00:00:00-05:00
1982-07-28 00:00:00-05:00,302.05,294.81,1982-07-28 00:00:00-05:00
1982-07-29 00:00:00-05:00,302.02,291.53,1982-07-29 00:00:00-05:00
1982-07-30 00:00:00-05:00,303.67,295.67,1982-07-30 00:00:00-05:00
1982-07-31 00:00:00-05:00,302.9,294.34,1982-07-31 00:00:00-05:00
1982-08-01 00:00:00-05:00,303.86,293.34,1982-08-01 00:00:00-05:00
1982-08-02 00:00:00-05:00,306.48,293.2,1982-08-02 00:00:00-05:00
1982-08-03 00:00:00-05:00,308.01,296.24,1982-08-03 00:00:00-05:00
1982-08-04 00:00:00-05:00,308.28,297.8,1982-08-04 00:00:00-05:00
1982-08-05 00:00:00-05:00,306.46,298.92,1982-08-05 00:00:00-05:00
1982-08-06 00:00:00-05:00,305.36,299.31,1982-08-06 00:00:00-05:00
1982-08-07 00:00:00-05:00,302.94,297.94,1982-08-07 00:00:00-05:00
1982-08-08 00:00:00-05:00,303.16,296.73,1982-08-08 00:00:00-05:00
1982-08-09 00:00:00-05:00,300.5,291.8,1982-08-09 00:00:00-05:00
1982-08-10 00:00:00-05:00,292.89,290.41,1982-08-10 00:00:00-05:00
1982-08-11 00:00:00-05:00,294.06,285.91,1982-08-11 00:00:00-05:00
1982-08-12 00:00:00-05:00,297.45,288.44,1982-08-12 00:00:00-05:00
1982-08-13 00:00:00-05:00,298.35,289.15,1982-08-13 00:00:00-05:00
1982-08-14 00:00:00-05:00,302.26,290.92,1982-08-14 00:00:00-05:00
1982-08-15 00:00:00-05:00,301.09,293.22,1982-08-15 00:00:00-05:00
1982-08-16 00:00:00-05:00,300.17,295.53,1982-08-16 00:00:00-05:00
1982-08-17 00:00:00-05:00,303.31,294.63,1982-08-17 00:00:00-05:00
1982-08-18 00:00:00-05:00,302.7,291.01,1982-08-18 00:00:00-05:00
1982-08-19 00:00:00-05:00,303.78,290.97,1982-08-19 00:00:00-05:00
1982-08-20 00:00:00-05:00,305.43,293.42,1982-08-20 00:00:00-05:00
1982-08-21 00:00:00-05:00,300.91,289.57,1982-08-21 00:00:00-05:00
1982-08-22 00:00:00-05:00,301.37,288.86,1982-08-22 00:00:00-05:00
1982-08-23 00:00:00-05:00,302.39,295.57,1982-08-23 00:00:00-05:00
1982-08-24 00:00:00-05:00,304.8,295.14,1982-08-24 00:00:00-05:00
1982-08-25 00:00:00-05:00,296.55,288.66,1982-08-25 00:00:00-05:00
1982-08-26 00:00:00-05:00,298.01,286.84,1982-08-26 00:00:00-05:00
1982-08-27 00:00:00-05:00,302.55,293.78,1982-08-27 00:00:00-05:00
1982-08-28 00:00:00-05:00,298.17,288.37,1982-08-28 00:00:00-05:00
1982-08-29 00:00:00-05:00,301.04,284.74,1982-08-29 00:00:00-05:00
1982-08-30 00:00:00-05:00,302.41,293.74,1982-08-30 00:00:00-05:00
1982-08-31 00:00:00-05:00,303.55,296.04,1982-08-31 00:00:00-05:00
1982-09-01 00:00:00-05:00,304.25,297.77,1982-09-01 00:00:00-05:00
1982-09-02 00:00:00-05:00,303.9,290.49,1982-09-02 00:00:00-05:00
1982-09-03 00:00:00-05:00,298.37,286.16,1982-09-03 00:00:00-05:00
1982-09-04 00:00:00-05:00,299.44,288.05,1982-09-04 00:00:00-05:00
1982-09-05 00:00:00-05:00,299.87,287.32,1982-09-05 00:00:00-05:00
1982-09-06 00:00:00-05:00,300.41,288.01,1982-09-06 00:00:00-05:00
1982-09-07 00:00:00-05:00,298.81,289.0,1982-09-07 00:00:00-05:00
1982-09-08 00:00:00-05:00,300.52,290.66,1982-09-08 00:00:00-05:00
1982-09-09 00:00:00-05:00,301.8,290.97,1982-09-09 00:00:00-05:00
1982-09-10 00:00:00-05:00,302.57,294.53,1982-09-10 00:00:00-05:00
1982-09-11 00:00:00-05:00,303.92,292.54,1982-09-11 00:00:00-05:00
1982-09-12 00:00:00-05:00,302.76,295.06,1982-09-12 00:00:00-05:00
1982-09-13 00:00:00-05:00,304.14,293.84,1982-09-13 00:00:00-05:00
1982-09-14 00:00:00-05:00,301.83,296.47,1982-09-14 00:00:00-05:00
1982-09-15 00:00:00-05:00,299.93,290.58,1982-09-15 00:00:00-05:00
1982-09-16 00:00:00-05:00,295.95,284.17,1982-09-16 00:00:00-05:00
1982-09-17 00:00:00-05:00,301.87,287.11,1982-09-17 00:00:00-05:00
1982-09-18 00:00:00-05:00,294.91,288.36,1982-09-18 00:00:00-05:00
1982-09-19 00:00:00-05:00,294.2,287.55,1982-09-19 00:00:00-05:00
1982-09-20 00:00:00-05:00,290.99,284.3,1982-09-20 00:00:00-05:00
1982-09-21 00:00:00-05:00,286.97,281.67,1982-09-21 00:00:00-05:00
1982-09-22 00:00:00-05:00,289.02,282.19,1982-09-22 00:00:00-05:00
1982-09-23 00:00:00-05:00,296.67,282.45,1982-09-23 00:00:00-05:00
1982-09-24 00:00:00-05:00,298.15,287.3,1982-09-24 00:00:00-05:00
1982-09-25 00:00:00-05:00,291.58,286.15,1982-09-25 00:00:00-05:00
1982-09-26 00:00:00-05:00,292.59,285.37,1982-09-26 00:00:00-05:00
1982-09-27 00:00:00-05:00,294.1,283.58,1982-09-27 00:00:00-05:00
1982-09-28 00:00:00-05:00,299.33,286.05,1982-09-28 00:00:00-05:00
1982-09-29 00:00:00-05:00,301.84,287.32,1982-09-29 00:00:00-05:00
1982-09-30 00:00:00-05:00,302.14,288.26,1982-09-30 00:00:00-05:00
1982-10-01 00:00:00-05:00,301.61,289.26,1982-10-01 00:00:00-05:00
1982-10-02 00:00:00-05:00,299.42,291.93,1982-10-02 00:00:00-05:00
1982-10-03 00:00:00-05:00,299.04,291.97,1982-10-03 00:00:00-05:00
1982-10-04 00:00:00-05:00,301.09,291.77,1982-10-04 00:00:00-05:00
1982-10-05 00:00:00-05:00,302.76,290.68,1982-10-05 00:00:00-05:00
1982-10-06 00:00:00-05:00,301.57,292.12,1982-10-06 00:00:00-05:00
1982-10-07 00:00:00-05:00,298.12,290.82,1982-10-07 00:00:00-05:00
1982-10-08 00:00:00-05:00,296.74,289.58,1982-10-08 00:00:00-05:00
1982-10-09 00:00:00-05:00,300.61,286.41,1982-10-09 00:00:00-05:00
1982-10-10 00:00:00-05:00,292.93,283.94,1982-10-10 00:00:00-05:00
1982-10-11 00:00:00-05:00,289.13,284.52,1982-10-11 00:00:00-05:00
1982-10-12 00:00:00-05:00,290.78,284.2,1982-10-12 00:00:00-05:00
1982-10-13 00:00:00-05:00,289.92,280.31,1982-10-13 00:00:00-05:00
1982-10-14 00:00:00-05:00,288.9,281.79,1982-10-14 00:00:00-05:00
1982-10-15 00:00:00-05:00,294.72,280.34,1982-10-15 00:00:00-05:00
1982-10-16 00:00:00-05:00,287.73,276.61,1982-10-16 00:00:00-05:00
1982-10-17 00:00:00-05:00,291.41,276.93,1982-10-17 00:00:00-05:00
1982-10-18 00:00:00-05:00,294.47,279.82,1982-10-18 00:00:00-05:00
1982-10-19 00:00:00-05:00,295.82,284.01,1982-10-19 00:00:00-05:00
1982-10-20 00:00:00-05:00,286.56,276.91,1982-10-20 00:00:00-05:00
1982-10-21 00:00:00-05:00,283.05,272.73,1982-10-21 00:00:00-05:00
1982-10-22 00:00:00-05:00,283.18,274.81,1982-10-22 00:00:00-05:00
1982-10-23 00:00:00-05:00,285.7,273.45,1982-10-23 00:00:00-05:00
1982-10-24 00:00:00-05:00,287.05,272.42,1982-10-24 00:00:00-05:00
1982-10-25 00:00:00-05:00,288.67,275.2,1982-10-25 00:00:00-05:00
1982-10-26 00:00:00-05:00,290.34,276.81,1982-10-26 00:00:00-05:00
1982-10-27 00:00:00-05:00,291.59,277.2,1982-10-27 00:00:00-05:00
1982-10-28 00:00:00-05:00,293.91,283.98,1982-10-28 00:00:00-05:00
1982-10-29 00:00:00-05:00,292.12,283.05,1982-10-29 00:00:00-05:00
1982-10-30 00:00:00-05:00,294.57,281.04,1982-10-30 00:00:00-05:00
1982-10-31 00:00:00-05:00,299.37,289.32,1982-10-31 00:00:00-05:00
1982-11-01 00:00:00-06:00,299.26,290.58,1982-11-01 00:00:00-06:00
1982-11-02 00:00:00-06:00,293.81,283.93,1982-11-02 00:00:00-06:00
1982-11-03 00:00:00-06:00,283.1,277.13,1982-11-03 00:00:00-06:00
1982-11-04 00:00:00-06:00,276.89,273.17,1982-11-04 00:00:00-06:00
1982-11-05 00:00:00-06:00,277.2,272.2,1982-11-05 00:00:00-06:00
1982-11-06 00:00:00-06:00,285.88,271.57,1982-11-06 00:00:00-06:00
1982-11-07 00:00:00-06:00,290.71,277.84,1982-11-07 00:00:00-06:00
1982-11-08 00:00:00-06:00,293.09,282.31,1982-11-08 00:00:00-06:00
1982-11-09 00:00:00-06:00,294.85,282.14,1982-11-09 00:00:00-06:00
1982-11-10 00:00:00-06:00,294.54,281.75,1982-11-10 00:00:00-06:00
1982-11-11 00:00:00-06:00,293.29,288.13,1982-11-11 00:00:00-06:00
1982-11-12 00:00:00-06:00,290.44,271.31,1982-11-12 00:00:00-06:00
1982-11-13 00:00:00-06:00,275.73,268.58,1982-11-13 00:00:00-06:00
1982-11-14 00:00:00-06:00,276.73,269.55,1982-11-14 00:00:00-06:00
1982-11-15 00:00:00-06:00,276.7,268.65,1982-11-15 00:00:00-06:00
1982-11-16 00:00:00-06:00,282.82,269.27,1982-11-16 00:00:00-06:00
1982-11-17 00:00:00-06:00,285.81,272.22,1982-11-17 00:00:00-06:00
1982-11-18 00:00:00-06:00,286.57,278.48,1982-11-18 00:00:00-06:00
1982-11-19 00:00:00-06:00,290.05,283.9,1982-11-19 00:00:00-06:00
1982-11-20 00:00:00-06:00,293.38,287.92,1982-11-20 00:00:00-06:00
1982-11-21 00:00:00-06:00,287.41,282.07,1982-11-21 00:00:00-06:00
1982-11-22 00:00:00-06:00,288.72,278.76,1982-11-22 00:00:00-06:00
1982-11-23 00:00:00-06:00,285.77,271.03,1982-11-23 00:00:00-06:00
1982-11-24 00:00:00-06:00,273.0,267.26,1982-11-24 00:00:00-06:00
1982-11-25 00:00:00-06:00,274.9,267.44,1982-11-25 00:00:00-06:00
1982-11-26 00:00:00-06:00,276.29,273.57,1982-11-26 00:00:00-06:00
1982-11-27 00:00:00-06:00,279.36,272.53,1982-11-27 00:00:00-06:00
1982-11-28 00:00:00-06:00,286.12,277.56,1982-11-28 00:00:00-06:00
1982-11-29 00:00:00-06:00,285.38,278.19,1982-11-29 00:00:00-06:00
1982-11-30 00:00:00-06:00,291.53,278.89,1982-11-30 00:00:00-06:00
1982-12-01 00:00:00-06:00,291.62,284.42,1982-12-01 00:00:00-06:00
1982-12-02 00:00:00-06:00,294.67,290.69,1982-12-02 00:00:00-06:00
1982-12-03 00:00:00-06:00,293.33,285.65,1982-12-03 00:00:00-06:00
1982-12-04 00:00:00-06:00,289.51,284.31,1982-12-04 00:00:00-06:00
1982-12-05 00:00:00-06:00,287.25,280.03,1982-12-05 00:00:00-06:00
1982-12-06 00:00:00-06:00,280.46,275.03,1982-12-06 00:00:00-06:00
1982-12-07 00:00:00-06:00,283.46,274.05,1982-12-07 00:00:00-06:00
1982-12-08 00:00:00-06:00,280.45,272.03,1982-12-08 00:00:00-06:00
1982-12-09 00:00:00-06:00,274.16,268.37,1982-12-09 00:00:00-06:00
1982-12-10 00:00:00-06:00,275.71,271.83,1982-12-10 00:00:00-06:00
1982-12-11 00:00:00-06:00,273.81,265.65,1982-12-11 00:00:00-06:00
1982-12-12 00:00:00-06:00,270.1,263.91,1982-12-12 00:00:00-06:00
1982-12-13 00:00:00-06:00,275.85,266.43,1982-12-13 00:00:00-06:00
1982-12-14 00:00:00-06:00,279.97,271.48,1982-12-14 00:00:00-06:00
1982-12-15 00:00:00-06:00,279.58,273.96,1982-12-15 00:00:00-06:00
1982-12-16 00:00:00-06:00,275.69,272.44,1982-12-16 00:00:00-06:00
1982-12-17 00:00:00-06:00,278.51,270.44,1982-12-17 00:00:00-06:00
1982-12-18 00:00:00-06:00,283.42,273.5,1982-12-18 00:00:00-06:00
1982-12-19 00:00:00-06:00,279.72,274.49,1982-12-19 00:00:00-06:00
1982-12-20 00:00:00-06:00,281.02,272.87,1982-12-20 00:00:00-06:00
1982-12-21 00:00:00-06:00,279.58,272.26,1982-12-21 00:00:00-06:00
1982-12-22 00:00:00-06:00,286.99,273.71,1982-12-22 00:00:00-06:00
